date,IF_close,code,strike,IOIF_delta_price,exp_day,IO_close
2020-07-23,4689.2,IO2008-P-3900                 ,3900,-789.1999999999998,29,4.6
2020-07-23,4689.2,IO2008-P-3950                 ,3950,-739.1999999999998,29,5.4
2020-07-23,4689.2,IO2008-P-4000                 ,4000,-689.1999999999998,29,6.8
2020-07-23,4689.2,IO2008-P-4050                 ,4050,-639.1999999999998,29,7.6
2020-07-23,4689.2,IO2008-P-4100                 ,4100,-589.1999999999998,29,9.2
2020-07-23,4689.2,IO2008-P-4150                 ,4150,-539.1999999999998,29,11.4
2020-07-23,4689.2,IO2008-P-4200                 ,4200,-489.1999999999998,29,14.2
2020-07-23,4689.2,IO2008-P-4250                 ,4250,-439.1999999999998,29,18.2
2020-07-23,4689.2,IO2008-P-4300                 ,4300,-389.1999999999998,29,23.8
2020-07-23,4689.2,IO2008-P-4350                 ,4350,-339.1999999999998,29,30.8
2020-07-23,4689.2,IO2008-P-4400                 ,4400,-289.1999999999998,29,39.2
2020-07-23,4689.2,IO2008-P-4450                 ,4450,-239.19999999999982,29,50.4
2020-07-23,4689.2,IO2008-P-4500                 ,4500,-189.19999999999982,29,63.0
2020-07-23,4689.2,IO2008-P-4550                 ,4550,-139.19999999999982,29,79.2
2020-07-23,4689.2,IO2008-P-4600                 ,4600,-89.19999999999982,29,100.0
2020-07-23,4689.2,IO2008-P-4650                 ,4650,-39.19999999999982,29,121.4
2020-07-23,4689.2,IO2008-P-4700                 ,4700,10.800000000000182,29,148.2
2020-07-23,4689.2,IO2008-P-4750                 ,4750,60.80000000000018,29,177.8
2020-07-23,4689.2,IO2008-P-4800                 ,4800,110.80000000000018,29,209.4
2020-07-23,4689.2,IO2008-P-4850                 ,4850,160.80000000000018,29,244.0
2020-07-23,4689.2,IO2008-P-4900                 ,4900,210.80000000000018,29,281.8
2020-07-23,4689.2,IO2008-P-4950                 ,4950,260.8000000000002,29,319.0
2020-07-23,4689.2,IO2008-P-5000                 ,5000,310.8000000000002,29,360.2
2020-07-23,4689.2,IO2008-P-5100                 ,5100,410.8000000000002,29,446.4
2020-07-23,4689.2,IO2008-P-5200                 ,5200,510.8000000000002,29,537.0
2020-07-23,4689.2,IO2008-P-5300                 ,5300,610.8000000000002,29,630.0
2020-07-23,4689.2,IO2008-P-5400                 ,5400,710.8000000000002,29,724.8
2020-07-24,4479.8,IO2008-P-3400                 ,3400,-1079.8000000000002,28,3.6
2020-07-24,4479.8,IO2008-P-3450                 ,3450,-1029.8000000000002,28,4.0
2020-07-24,4479.8,IO2008-P-3500                 ,3500,-979.8000000000002,28,4.6
2020-07-24,4479.8,IO2008-P-3550                 ,3550,-929.8000000000002,28,5.2
2020-07-24,4479.8,IO2008-P-3600                 ,3600,-879.8000000000002,28,6.2
2020-07-24,4479.8,IO2008-P-3650                 ,3650,-829.8000000000002,28,7.2
2020-07-24,4479.8,IO2008-P-3700                 ,3700,-779.8000000000002,28,8.4
2020-07-24,4479.8,IO2008-P-3750                 ,3750,-729.8000000000002,28,9.4
2020-07-24,4479.8,IO2008-P-3800                 ,3800,-679.8000000000002,28,11.4
2020-07-24,4479.8,IO2008-P-3850                 ,3850,-629.8000000000002,28,13.0
2020-07-24,4479.8,IO2008-P-3900                 ,3900,-579.8000000000002,28,15.6
2020-07-24,4479.8,IO2008-P-3950                 ,3950,-529.8000000000002,28,18.8
2020-07-24,4479.8,IO2008-P-4000                 ,4000,-479.8000000000002,28,23.0
2020-07-24,4479.8,IO2008-P-4050                 ,4050,-429.8000000000002,28,28.2
2020-07-24,4479.8,IO2008-P-4100                 ,4100,-379.8000000000002,28,34.0
2020-07-24,4479.8,IO2008-P-4150                 ,4150,-329.8000000000002,28,42.8
2020-07-24,4479.8,IO2008-P-4200                 ,4200,-279.8000000000002,28,52.0
2020-07-24,4479.8,IO2008-P-4250                 ,4250,-229.80000000000018,28,65.6
2020-07-24,4479.8,IO2008-P-4300                 ,4300,-179.80000000000018,28,79.8
2020-07-24,4479.8,IO2008-P-4350                 ,4350,-129.80000000000018,28,97.4
2020-07-24,4479.8,IO2008-P-4400                 ,4400,-79.80000000000018,28,115.0
2020-07-24,4479.8,IO2008-P-4450                 ,4450,-29.800000000000182,28,140.0
2020-07-24,4479.8,IO2008-P-4500                 ,4500,20.199999999999818,28,167.0
2020-07-24,4479.8,IO2008-P-4550                 ,4550,70.19999999999982,28,195.0
2020-07-24,4479.8,IO2008-P-4600                 ,4600,120.19999999999982,28,230.0
2020-07-24,4479.8,IO2008-P-4650                 ,4650,170.19999999999982,28,261.2
2020-07-24,4479.8,IO2008-P-4700                 ,4700,220.19999999999982,28,298.4
2020-07-24,4479.8,IO2008-P-4750                 ,4750,270.1999999999998,28,338.0
2020-07-24,4479.8,IO2008-P-4800                 ,4800,320.1999999999998,28,378.0
2020-07-24,4479.8,IO2008-P-4850                 ,4850,370.1999999999998,28,420.8
2020-07-24,4479.8,IO2008-P-4900                 ,4900,420.1999999999998,28,464.8
2020-07-24,4479.8,IO2008-P-4950                 ,4950,470.1999999999998,28,506.6
2020-07-24,4479.8,IO2008-P-5000                 ,5000,520.1999999999998,28,556.2
2020-07-24,4479.8,IO2008-P-5100                 ,5100,620.1999999999998,28,649.4
2020-07-24,4479.8,IO2008-P-5200                 ,5200,720.1999999999998,28,746.0
2020-07-24,4479.8,IO2008-P-5300                 ,5300,820.1999999999998,28,842.2
2020-07-24,4479.8,IO2008-P-5400                 ,5400,920.1999999999998,28,939.6
2020-07-27,4488.4,IO2008-P-3400                 ,3400,-1088.3999999999996,25,2.6
2020-07-27,4488.4,IO2008-P-3450                 ,3450,-1038.3999999999996,25,2.6
2020-07-27,4488.4,IO2008-P-3500                 ,3500,-988.3999999999996,25,3.0
2020-07-27,4488.4,IO2008-P-3550                 ,3550,-938.3999999999996,25,3.4
2020-07-27,4488.4,IO2008-P-3600                 ,3600,-888.3999999999996,25,4.0
2020-07-27,4488.4,IO2008-P-3650                 ,3650,-838.3999999999996,25,4.8
2020-07-27,4488.4,IO2008-P-3700                 ,3700,-788.3999999999996,25,5.8
2020-07-27,4488.4,IO2008-P-3750                 ,3750,-738.3999999999996,25,6.8
2020-07-27,4488.4,IO2008-P-3800                 ,3800,-688.3999999999996,25,8.0
2020-07-27,4488.4,IO2008-P-3850                 ,3850,-638.3999999999996,25,9.6
2020-07-27,4488.4,IO2008-P-3900                 ,3900,-588.3999999999996,25,11.4
2020-07-27,4488.4,IO2008-P-3950                 ,3950,-538.3999999999996,25,13.6
2020-07-27,4488.4,IO2008-P-4000                 ,4000,-488.39999999999964,25,17.2
2020-07-27,4488.4,IO2008-P-4050                 ,4050,-438.39999999999964,25,20.4
2020-07-27,4488.4,IO2008-P-4100                 ,4100,-388.39999999999964,25,26.2
2020-07-27,4488.4,IO2008-P-4150                 ,4150,-338.39999999999964,25,31.0
2020-07-27,4488.4,IO2008-P-4200                 ,4200,-288.39999999999964,25,38.6
2020-07-27,4488.4,IO2008-P-4250                 ,4250,-238.39999999999964,25,47.8
2020-07-27,4488.4,IO2008-P-4300                 ,4300,-188.39999999999964,25,58.8
2020-07-27,4488.4,IO2008-P-4350                 ,4350,-138.39999999999964,25,74.0
2020-07-27,4488.4,IO2008-P-4400                 ,4400,-88.39999999999964,25,91.4
2020-07-27,4488.4,IO2008-P-4450                 ,4450,-38.399999999999636,25,111.6
2020-07-27,4488.4,IO2008-P-4500                 ,4500,11.600000000000364,25,135.0
2020-07-27,4488.4,IO2008-P-4550                 ,4550,61.600000000000364,25,163.0
2020-07-27,4488.4,IO2008-P-4600                 ,4600,111.60000000000036,25,193.8
2020-07-27,4488.4,IO2008-P-4650                 ,4650,161.60000000000036,25,231.0
2020-07-27,4488.4,IO2008-P-4700                 ,4700,211.60000000000036,25,267.4
2020-07-27,4488.4,IO2008-P-4750                 ,4750,261.60000000000036,25,303.0
2020-07-27,4488.4,IO2008-P-4800                 ,4800,311.60000000000036,25,344.0
2020-07-27,4488.4,IO2008-P-4850                 ,4850,361.60000000000036,25,387.6
2020-07-27,4488.4,IO2008-P-4900                 ,4900,411.60000000000036,25,431.4
2020-07-27,4488.4,IO2008-P-4950                 ,4950,461.60000000000036,25,474.6
2020-07-27,4488.4,IO2008-P-5000                 ,5000,511.60000000000036,25,521.8
2020-07-27,4488.4,IO2008-P-5100                 ,5100,611.6000000000004,25,620.6
2020-07-27,4488.4,IO2008-P-5200                 ,5200,711.6000000000004,25,711.6
2020-07-27,4488.4,IO2008-P-5300                 ,5300,811.6000000000004,25,820.6
2020-07-27,4488.4,IO2008-P-5400                 ,5400,911.6000000000004,25,919.4
2020-07-28,4515.6,IO2008-P-3400                 ,3400,-1115.6000000000004,24,2.2
2020-07-28,4515.6,IO2008-P-3450                 ,3450,-1065.6000000000004,24,2.2
2020-07-28,4515.6,IO2008-P-3500                 ,3500,-1015.6000000000004,24,2.6
2020-07-28,4515.6,IO2008-P-3550                 ,3550,-965.6000000000004,24,3.2
2020-07-28,4515.6,IO2008-P-3600                 ,3600,-915.6000000000004,24,3.6
2020-07-28,4515.6,IO2008-P-3650                 ,3650,-865.6000000000004,24,4.0
2020-07-28,4515.6,IO2008-P-3700                 ,3700,-815.6000000000004,24,5.0
2020-07-28,4515.6,IO2008-P-3750                 ,3750,-765.6000000000004,24,5.8
2020-07-28,4515.6,IO2008-P-3800                 ,3800,-715.6000000000004,24,6.6
2020-07-28,4515.6,IO2008-P-3850                 ,3850,-665.6000000000004,24,7.8
2020-07-28,4515.6,IO2008-P-3900                 ,3900,-615.6000000000004,24,9.4
2020-07-28,4515.6,IO2008-P-3950                 ,3950,-565.6000000000004,24,11.2
2020-07-28,4515.6,IO2008-P-4000                 ,4000,-515.6000000000004,24,13.8
2020-07-28,4515.6,IO2008-P-4050                 ,4050,-465.60000000000036,24,17.0
2020-07-28,4515.6,IO2008-P-4100                 ,4100,-415.60000000000036,24,21.0
2020-07-28,4515.6,IO2008-P-4150                 ,4150,-365.60000000000036,24,24.0
2020-07-28,4515.6,IO2008-P-4200                 ,4200,-315.60000000000036,24,31.4
2020-07-28,4515.6,IO2008-P-4250                 ,4250,-265.60000000000036,24,39.8
2020-07-28,4515.6,IO2008-P-4300                 ,4300,-215.60000000000036,24,48.6
2020-07-28,4515.6,IO2008-P-4350                 ,4350,-165.60000000000036,24,61.2
2020-07-28,4515.6,IO2008-P-4400                 ,4400,-115.60000000000036,24,76.4
2020-07-28,4515.6,IO2008-P-4450                 ,4450,-65.60000000000036,24,97.0
2020-07-28,4515.6,IO2008-P-4500                 ,4500,-15.600000000000364,24,115.6
2020-07-28,4515.6,IO2008-P-4550                 ,4550,34.399999999999636,24,142.8
2020-07-28,4515.6,IO2008-P-4600                 ,4600,84.39999999999964,24,170.2
2020-07-28,4515.6,IO2008-P-4650                 ,4650,134.39999999999964,24,203.4
2020-07-28,4515.6,IO2008-P-4700                 ,4700,184.39999999999964,24,238.2
2020-07-28,4515.6,IO2008-P-4750                 ,4750,234.39999999999964,24,274.6
2020-07-28,4515.6,IO2008-P-4800                 ,4800,284.39999999999964,24,315.0
2020-07-28,4515.6,IO2008-P-4850                 ,4850,334.39999999999964,24,357.0
2020-07-28,4515.6,IO2008-P-4900                 ,4900,384.39999999999964,24,400.8
2020-07-28,4515.6,IO2008-P-4950                 ,4950,434.39999999999964,24,446.6
2020-07-28,4515.6,IO2008-P-5000                 ,5000,484.39999999999964,24,493.6
2020-07-28,4515.6,IO2008-P-5100                 ,5100,584.3999999999996,24,598.8
2020-07-28,4515.6,IO2008-P-5200                 ,5200,684.3999999999996,24,695.4
2020-07-28,4515.6,IO2008-P-5300                 ,5300,784.3999999999996,24,793.4
2020-07-28,4515.6,IO2008-P-5400                 ,5400,884.3999999999996,24,892.2
2020-07-29,4656.8,IO2008-P-3400                 ,3400,-1256.8000000000002,23,0.8
2020-07-29,4656.8,IO2008-P-3450                 ,3450,-1206.8000000000002,23,1.2
2020-07-29,4656.8,IO2008-P-3500                 ,3500,-1156.8000000000002,23,1.8
2020-07-29,4656.8,IO2008-P-3550                 ,3550,-1106.8000000000002,23,2.0
2020-07-29,4656.8,IO2008-P-3600                 ,3600,-1056.8000000000002,23,2.2
2020-07-29,4656.8,IO2008-P-3650                 ,3650,-1006.8000000000002,23,2.6
2020-07-29,4656.8,IO2008-P-3700                 ,3700,-956.8000000000002,23,3.0
2020-07-29,4656.8,IO2008-P-3750                 ,3750,-906.8000000000002,23,3.2
2020-07-29,4656.8,IO2008-P-3800                 ,3800,-856.8000000000002,23,3.8
2020-07-29,4656.8,IO2008-P-3850                 ,3850,-806.8000000000002,23,4.8
2020-07-29,4656.8,IO2008-P-3900                 ,3900,-756.8000000000002,23,5.8
2020-07-29,4656.8,IO2008-P-3950                 ,3950,-706.8000000000002,23,6.6
2020-07-29,4656.8,IO2008-P-4000                 ,4000,-656.8000000000002,23,8.2
2020-07-29,4656.8,IO2008-P-4050                 ,4050,-606.8000000000002,23,9.2
2020-07-29,4656.8,IO2008-P-4100                 ,4100,-556.8000000000002,23,11.6
2020-07-29,4656.8,IO2008-P-4150                 ,4150,-506.8000000000002,23,13.6
2020-07-29,4656.8,IO2008-P-4200                 ,4200,-456.8000000000002,23,17.2
2020-07-29,4656.8,IO2008-P-4250                 ,4250,-406.8000000000002,23,20.8
2020-07-29,4656.8,IO2008-P-4300                 ,4300,-356.8000000000002,23,26.0
2020-07-29,4656.8,IO2008-P-4350                 ,4350,-306.8000000000002,23,32.8
2020-07-29,4656.8,IO2008-P-4400                 ,4400,-256.8000000000002,23,42.2
2020-07-29,4656.8,IO2008-P-4450                 ,4450,-206.80000000000018,23,54.6
2020-07-29,4656.8,IO2008-P-4500                 ,4500,-156.80000000000018,23,67.2
2020-07-29,4656.8,IO2008-P-4550                 ,4550,-106.80000000000018,23,81.8
2020-07-29,4656.8,IO2008-P-4600                 ,4600,-56.80000000000018,23,102.8
2020-07-29,4656.8,IO2008-P-4650                 ,4650,-6.800000000000182,23,125.8
2020-07-29,4656.8,IO2008-P-4700                 ,4700,43.19999999999982,23,150.0
2020-07-29,4656.8,IO2008-P-4750                 ,4750,93.19999999999982,23,180.2
2020-07-29,4656.8,IO2008-P-4800                 ,4800,143.19999999999982,23,215.8
2020-07-29,4656.8,IO2008-P-4850                 ,4850,193.19999999999982,23,250.0
2020-07-29,4656.8,IO2008-P-4900                 ,4900,243.19999999999982,23,288.0
2020-07-29,4656.8,IO2008-P-4950                 ,4950,293.1999999999998,23,327.8
2020-07-29,4656.8,IO2008-P-5000                 ,5000,343.1999999999998,23,370.0
2020-07-29,4656.8,IO2008-P-5100                 ,5100,443.1999999999998,23,459.2
2020-07-29,4656.8,IO2008-P-5200                 ,5200,543.1999999999998,23,548.4
2020-07-29,4656.8,IO2008-P-5300                 ,5300,643.1999999999998,23,642.4
2020-07-29,4656.8,IO2008-P-5400                 ,5400,743.1999999999998,23,762.4
2020-07-30,4642.8,IO2008-P-3400                 ,3400,-1242.8000000000002,22,1.4
2020-07-30,4642.8,IO2008-P-3450                 ,3450,-1192.8000000000002,22,1.6
2020-07-30,4642.8,IO2008-P-3500                 ,3500,-1142.8000000000002,22,1.8
2020-07-30,4642.8,IO2008-P-3550                 ,3550,-1092.8000000000002,22,2.0
2020-07-30,4642.8,IO2008-P-3600                 ,3600,-1042.8000000000002,22,2.4
2020-07-30,4642.8,IO2008-P-3650                 ,3650,-992.8000000000002,22,2.6
2020-07-30,4642.8,IO2008-P-3700                 ,3700,-942.8000000000002,22,3.0
2020-07-30,4642.8,IO2008-P-3750                 ,3750,-892.8000000000002,22,3.6
2020-07-30,4642.8,IO2008-P-3800                 ,3800,-842.8000000000002,22,4.0
2020-07-30,4642.8,IO2008-P-3850                 ,3850,-792.8000000000002,22,4.8
2020-07-30,4642.8,IO2008-P-3900                 ,3900,-742.8000000000002,22,6.0
2020-07-30,4642.8,IO2008-P-3950                 ,3950,-692.8000000000002,22,7.0
2020-07-30,4642.8,IO2008-P-4000                 ,4000,-642.8000000000002,22,8.8
2020-07-30,4642.8,IO2008-P-4050                 ,4050,-592.8000000000002,22,10.4
2020-07-30,4642.8,IO2008-P-4100                 ,4100,-542.8000000000002,22,13.0
2020-07-30,4642.8,IO2008-P-4150                 ,4150,-492.8000000000002,22,15.6
2020-07-30,4642.8,IO2008-P-4200                 ,4200,-442.8000000000002,22,19.4
2020-07-30,4642.8,IO2008-P-4250                 ,4250,-392.8000000000002,22,24.8
2020-07-30,4642.8,IO2008-P-4300                 ,4300,-342.8000000000002,22,31.2
2020-07-30,4642.8,IO2008-P-4350                 ,4350,-292.8000000000002,22,38.4
2020-07-30,4642.8,IO2008-P-4400                 ,4400,-242.80000000000018,22,49.0
2020-07-30,4642.8,IO2008-P-4450                 ,4450,-192.80000000000018,22,61.4
2020-07-30,4642.8,IO2008-P-4500                 ,4500,-142.80000000000018,22,77.4
2020-07-30,4642.8,IO2008-P-4550                 ,4550,-92.80000000000018,22,95.4
2020-07-30,4642.8,IO2008-P-4600                 ,4600,-42.80000000000018,22,116.0
2020-07-30,4642.8,IO2008-P-4650                 ,4650,7.199999999999818,22,142.0
2020-07-30,4642.8,IO2008-P-4700                 ,4700,57.19999999999982,22,172.0
2020-07-30,4642.8,IO2008-P-4750                 ,4750,107.19999999999982,22,200.0
2020-07-30,4642.8,IO2008-P-4800                 ,4800,157.19999999999982,22,236.0
2020-07-30,4642.8,IO2008-P-4850                 ,4850,207.19999999999982,22,272.0
2020-07-30,4642.8,IO2008-P-4900                 ,4900,257.1999999999998,22,311.8
2020-07-30,4642.8,IO2008-P-4950                 ,4950,307.1999999999998,22,352.2
2020-07-30,4642.8,IO2008-P-5000                 ,5000,357.1999999999998,22,394.6
2020-07-30,4642.8,IO2008-P-5100                 ,5100,457.1999999999998,22,482.2
2020-07-30,4642.8,IO2008-P-5200                 ,5200,557.1999999999998,22,574.6
2020-07-30,4642.8,IO2008-P-5300                 ,5300,657.1999999999998,22,670.2
2020-07-30,4642.8,IO2008-P-5400                 ,5400,757.1999999999998,22,766.4
2020-07-31,4660.4,IO2008-P-3400                 ,3400,-1260.3999999999996,21,1.4
2020-07-31,4660.4,IO2008-P-3450                 ,3450,-1210.3999999999996,21,1.4
2020-07-31,4660.4,IO2008-P-3500                 ,3500,-1160.3999999999996,21,1.6
2020-07-31,4660.4,IO2008-P-3550                 ,3550,-1110.3999999999996,21,1.8
2020-07-31,4660.4,IO2008-P-3600                 ,3600,-1060.3999999999996,21,2.0
2020-07-31,4660.4,IO2008-P-3650                 ,3650,-1010.3999999999996,21,2.2
2020-07-31,4660.4,IO2008-P-3700                 ,3700,-960.3999999999996,21,2.8
2020-07-31,4660.4,IO2008-P-3750                 ,3750,-910.3999999999996,21,3.2
2020-07-31,4660.4,IO2008-P-3800                 ,3800,-860.3999999999996,21,3.6
2020-07-31,4660.4,IO2008-P-3850                 ,3850,-810.3999999999996,21,4.4
2020-07-31,4660.4,IO2008-P-3900                 ,3900,-760.3999999999996,21,5.4
2020-07-31,4660.4,IO2008-P-3950                 ,3950,-710.3999999999996,21,6.6
2020-07-31,4660.4,IO2008-P-4000                 ,4000,-660.3999999999996,21,8.2
2020-07-31,4660.4,IO2008-P-4050                 ,4050,-610.3999999999996,21,9.4
2020-07-31,4660.4,IO2008-P-4100                 ,4100,-560.3999999999996,21,11.2
2020-07-31,4660.4,IO2008-P-4150                 ,4150,-510.39999999999964,21,13.8
2020-07-31,4660.4,IO2008-P-4200                 ,4200,-460.39999999999964,21,17.4
2020-07-31,4660.4,IO2008-P-4250                 ,4250,-410.39999999999964,21,22.6
2020-07-31,4660.4,IO2008-P-4300                 ,4300,-360.39999999999964,21,28.2
2020-07-31,4660.4,IO2008-P-4350                 ,4350,-310.39999999999964,21,35.8
2020-07-31,4660.4,IO2008-P-4400                 ,4400,-260.39999999999964,21,44.6
2020-07-31,4660.4,IO2008-P-4450                 ,4450,-210.39999999999964,21,56.0
2020-07-31,4660.4,IO2008-P-4500                 ,4500,-160.39999999999964,21,69.0
2020-07-31,4660.4,IO2008-P-4550                 ,4550,-110.39999999999964,21,86.8
2020-07-31,4660.4,IO2008-P-4600                 ,4600,-60.399999999999636,21,107.0
2020-07-31,4660.4,IO2008-P-4650                 ,4650,-10.399999999999636,21,132.0
2020-07-31,4660.4,IO2008-P-4700                 ,4700,39.600000000000364,21,156.0
2020-07-31,4660.4,IO2008-P-4750                 ,4750,89.60000000000036,21,187.4
2020-07-31,4660.4,IO2008-P-4800                 ,4800,139.60000000000036,21,220.6
2020-07-31,4660.4,IO2008-P-4850                 ,4850,189.60000000000036,21,255.4
2020-07-31,4660.4,IO2008-P-4900                 ,4900,239.60000000000036,21,289.8
2020-07-31,4660.4,IO2008-P-4950                 ,4950,289.60000000000036,21,332.4
2020-07-31,4660.4,IO2008-P-5000                 ,5000,339.60000000000036,21,374.4
2020-07-31,4660.4,IO2008-P-5100                 ,5100,439.60000000000036,21,462.4
2020-07-31,4660.4,IO2008-P-5200                 ,5200,539.6000000000004,21,554.6
2020-07-31,4660.4,IO2008-P-5300                 ,5300,639.6000000000004,21,648.2
2020-07-31,4660.4,IO2008-P-5400                 ,5400,739.6000000000004,21,744.4
2020-08-03,4730.4,IO2008-P-3400                 ,3400,-1330.3999999999996,18,1.0
2020-08-03,4730.4,IO2008-P-3450                 ,3450,-1280.3999999999996,18,1.0
2020-08-03,4730.4,IO2008-P-3500                 ,3500,-1230.3999999999996,18,1.0
2020-08-03,4730.4,IO2008-P-3550                 ,3550,-1180.3999999999996,18,1.2
2020-08-03,4730.4,IO2008-P-3600                 ,3600,-1130.3999999999996,18,1.4
2020-08-03,4730.4,IO2008-P-3650                 ,3650,-1080.3999999999996,18,1.4
2020-08-03,4730.4,IO2008-P-3700                 ,3700,-1030.3999999999996,18,2.0
2020-08-03,4730.4,IO2008-P-3750                 ,3750,-980.3999999999996,18,2.2
2020-08-03,4730.4,IO2008-P-3800                 ,3800,-930.3999999999996,18,2.6
2020-08-03,4730.4,IO2008-P-3850                 ,3850,-880.3999999999996,18,2.8
2020-08-03,4730.4,IO2008-P-3900                 ,3900,-830.3999999999996,18,3.8
2020-08-03,4730.4,IO2008-P-3950                 ,3950,-780.3999999999996,18,4.2
2020-08-03,4730.4,IO2008-P-4000                 ,4000,-730.3999999999996,18,5.8
2020-08-03,4730.4,IO2008-P-4050                 ,4050,-680.3999999999996,18,6.4
2020-08-03,4730.4,IO2008-P-4100                 ,4100,-630.3999999999996,18,8.0
2020-08-03,4730.4,IO2008-P-4150                 ,4150,-580.3999999999996,18,9.4
2020-08-03,4730.4,IO2008-P-4200                 ,4200,-530.3999999999996,18,11.8
2020-08-03,4730.4,IO2008-P-4250                 ,4250,-480.39999999999964,18,15.0
2020-08-03,4730.4,IO2008-P-4300                 ,4300,-430.39999999999964,18,18.6
2020-08-03,4730.4,IO2008-P-4350                 ,4350,-380.39999999999964,18,23.8
2020-08-03,4730.4,IO2008-P-4400                 ,4400,-330.39999999999964,18,30.4
2020-08-03,4730.4,IO2008-P-4450                 ,4450,-280.39999999999964,18,38.4
2020-08-03,4730.4,IO2008-P-4500                 ,4500,-230.39999999999964,18,49.6
2020-08-03,4730.4,IO2008-P-4550                 ,4550,-180.39999999999964,18,62.0
2020-08-03,4730.4,IO2008-P-4600                 ,4600,-130.39999999999964,18,78.0
2020-08-03,4730.4,IO2008-P-4650                 ,4650,-80.39999999999964,18,97.0
2020-08-03,4730.4,IO2008-P-4700                 ,4700,-30.399999999999636,18,121.4
2020-08-03,4730.4,IO2008-P-4750                 ,4750,19.600000000000364,18,142.8
2020-08-03,4730.4,IO2008-P-4800                 ,4800,69.60000000000036,18,173.4
2020-08-03,4730.4,IO2008-P-4850                 ,4850,119.60000000000036,18,204.0
2020-08-03,4730.4,IO2008-P-4900                 ,4900,169.60000000000036,18,237.4
2020-08-03,4730.4,IO2008-P-4950                 ,4950,219.60000000000036,18,273.2
2020-08-03,4730.4,IO2008-P-5000                 ,5000,269.60000000000036,18,313.8
2020-08-03,4730.4,IO2008-P-5100                 ,5100,369.60000000000036,18,397.2
2020-08-03,4730.4,IO2008-P-5200                 ,5200,469.60000000000036,18,485.2
2020-08-03,4730.4,IO2008-P-5300                 ,5300,569.6000000000004,18,577.8
2020-08-03,4730.4,IO2008-P-5400                 ,5400,669.6000000000004,18,672.8
2020-08-04,4756.8,IO2008-P-3400                 ,3400,-1356.8000000000002,17,0.8
2020-08-04,4756.8,IO2008-P-3450                 ,3450,-1306.8000000000002,17,0.8
2020-08-04,4756.8,IO2008-P-3500                 ,3500,-1256.8000000000002,17,1.0
2020-08-04,4756.8,IO2008-P-3550                 ,3550,-1206.8000000000002,17,1.0
2020-08-04,4756.8,IO2008-P-3600                 ,3600,-1156.8000000000002,17,1.2
2020-08-04,4756.8,IO2008-P-3650                 ,3650,-1106.8000000000002,17,1.2
2020-08-04,4756.8,IO2008-P-3700                 ,3700,-1056.8000000000002,17,1.6
2020-08-04,4756.8,IO2008-P-3750                 ,3750,-1006.8000000000002,17,1.8
2020-08-04,4756.8,IO2008-P-3800                 ,3800,-956.8000000000002,17,2.2
2020-08-04,4756.8,IO2008-P-3850                 ,3850,-906.8000000000002,17,2.6
2020-08-04,4756.8,IO2008-P-3900                 ,3900,-856.8000000000002,17,2.8
2020-08-04,4756.8,IO2008-P-3950                 ,3950,-806.8000000000002,17,3.6
2020-08-04,4756.8,IO2008-P-4000                 ,4000,-756.8000000000002,17,4.8
2020-08-04,4756.8,IO2008-P-4050                 ,4050,-706.8000000000002,17,5.4
2020-08-04,4756.8,IO2008-P-4100                 ,4100,-656.8000000000002,17,6.6
2020-08-04,4756.8,IO2008-P-4150                 ,4150,-606.8000000000002,17,7.4
2020-08-04,4756.8,IO2008-P-4200                 ,4200,-556.8000000000002,17,9.6
2020-08-04,4756.8,IO2008-P-4250                 ,4250,-506.8000000000002,17,10.6
2020-08-04,4756.8,IO2008-P-4300                 ,4300,-456.8000000000002,17,13.8
2020-08-04,4756.8,IO2008-P-4350                 ,4350,-406.8000000000002,17,17.4
2020-08-04,4756.8,IO2008-P-4400                 ,4400,-356.8000000000002,17,22.2
2020-08-04,4756.8,IO2008-P-4450                 ,4450,-306.8000000000002,17,28.4
2020-08-04,4756.8,IO2008-P-4500                 ,4500,-256.8000000000002,17,37.0
2020-08-04,4756.8,IO2008-P-4550                 ,4550,-206.80000000000018,17,48.6
2020-08-04,4756.8,IO2008-P-4600                 ,4600,-156.80000000000018,17,61.8
2020-08-04,4756.8,IO2008-P-4650                 ,4650,-106.80000000000018,17,78.2
2020-08-04,4756.8,IO2008-P-4700                 ,4700,-56.80000000000018,17,98.0
2020-08-04,4756.8,IO2008-P-4750                 ,4750,-6.800000000000182,17,123.6
2020-08-04,4756.8,IO2008-P-4800                 ,4800,43.19999999999982,17,150.4
2020-08-04,4756.8,IO2008-P-4850                 ,4850,93.19999999999982,17,182.0
2020-08-04,4756.8,IO2008-P-4900                 ,4900,143.19999999999982,17,217.8
2020-08-04,4756.8,IO2008-P-4950                 ,4950,193.19999999999982,17,253.0
2020-08-04,4756.8,IO2008-P-5000                 ,5000,243.19999999999982,17,293.0
2020-08-04,4756.8,IO2008-P-5100                 ,5100,343.1999999999998,17,378.4
2020-08-04,4756.8,IO2008-P-5200                 ,5200,443.1999999999998,17,469.8
2020-08-04,4756.8,IO2008-P-5300                 ,5300,543.1999999999998,17,559.0
2020-08-04,4756.8,IO2008-P-5400                 ,5400,643.1999999999998,17,655.2
2020-08-05,4739.2,IO2008-P-3400                 ,3400,-1339.1999999999998,16,0.6
2020-08-05,4739.2,IO2008-P-3450                 ,3450,-1289.1999999999998,16,0.6
2020-08-05,4739.2,IO2008-P-3500                 ,3500,-1239.1999999999998,16,0.8
